hidden_dim,num_layers,dropout,lr,weight_decay,split,score,loss,accuracy,precision,recall,f1,bal_acc,roc_auc,ppr
128,4,0.2,0.003,0.0001,train,,0.37858298420906067,0.8471337579617835,0.9411764705882353,0.5925925925925926,0.7272727272727273,0.7865875584322186,0.9000359582883853,0.21656050955414013
128,4,0.2,0.003,0.0001,val,0.8102049910873441,0.8301994800567627,0.6764705882352942,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.6174242424242424,0.5303030303030303,0.2647058823529412
128,4,0.2,0.003,0.0001,test,,0.7211901545524597,0.6764705882352942,0.5714285714285714,0.3333333333333333,0.42105263157894735,0.5984848484848485,0.5909090909090909,0.20588235294117646
128,4,0.4,0.0001,0.0001,train,,0.29722580313682556,0.9490445859872612,0.9423076923076923,0.9074074074074074,0.9245283018867925,0.9391405969075872,0.9746494066882416,0.33121019108280253
128,4,0.4,0.0001,0.0001,val,0.7933982683982683,0.8405282497406006,0.6176470588235294,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.571969696969697,0.5909090909090908,0.3235294117647059
128,4,0.4,0.0001,0.0001,test,,0.8971307873725891,0.6764705882352942,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.6174242424242424,0.4962121212121212,0.2647058823529412
128,4,0.4,0.0003,0.0001,train,,0.15209414064884186,0.9681528662420382,0.9803921568627451,0.9259259259259259,0.9523809523809523,0.9581085940309242,0.9964041711614527,0.3248407643312102
128,4,0.4,0.0003,0.0001,val,0.7926406926406927,0.822862446308136,0.6764705882352942,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.6174242424242424,0.6931818181818182,0.2647058823529412
128,4,0.4,0.0003,0.0001,test,,0.924004316329956,0.5882352941176471,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5492424242424242,0.5833333333333333,0.35294117647058826
128,4,0.4,0.001,0.0001,train,,0.2485998123884201,0.9171974522292994,0.8596491228070176,0.9074074074074074,0.8828828828828829,0.9148687522473931,0.9638619201725998,0.3630573248407643
128,4,0.4,0.001,0.0001,val,0.8939935064935065,0.7572017312049866,0.6176470588235294,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.571969696969697,0.6742424242424242,0.3235294117647059
128,4,0.4,0.001,0.0001,test,,1.1038693189620972,0.5882352941176471,0.375,0.25,0.3,0.5113636363636364,0.375,0.23529411764705882
128,4,0.4,0.003,0.0001,train,,0.6242366433143616,0.6560509554140127,0.0,0.0,0.0,0.5,0.6788924847177275,0.0
128,4,0.4,0.003,0.0001,val,-1000000000.0,0.650928795337677,0.6470588235294118,0.0,0.0,0.0,0.5,0.5037878787878788,0.0
128,4,0.4,0.003,0.0001,test,,0.6653527021408081,0.6470588235294118,0.0,0.0,0.0,0.5,0.36363636363636365,0.0
